,carat,price,cut__Fair,cut__Good,cut__Ideal,cut__Premium,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,clarity__I1,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2
35439,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35440,0.32,900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35441,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35442,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35443,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35444,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35445,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35446,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35447,0.32,900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35448,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35449,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35450,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35451,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35452,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35453,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35454,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35455,0.32,900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35456,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35457,0.49,900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35458,0.32,900,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35459,0.43,901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35460,0.33,901,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35461,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35462,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35463,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35464,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35465,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35466,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35467,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35468,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35469,0.31,901,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35470,0.33,901,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35471,0.33,901,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35472,0.33,901,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35473,0.39,902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35474,0.39,902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35475,0.39,902,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35476,0.42,902,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35477,0.39,902,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35478,0.39,902,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35479,0.36,903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35480,0.38,903,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35481,0.31,903,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35482,0.31,903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35483,0.31,903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35484,0.43,903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35485,0.43,903,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35486,0.59,903,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35487,0.43,903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35488,0.46,904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35489,0.38,904,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35490,0.43,904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35491,0.4,904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35492,0.41,904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35493,0.41,904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35494,0.41,904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35495,0.41,904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35496,0.41,904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35497,0.41,904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35498,0.41,904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35499,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35500,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35501,0.41,904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35502,0.41,904,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35503,0.41,904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35504,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35505,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35506,0.41,904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35507,0.41,904,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35508,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35509,0.41,904,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35510,0.41,904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35511,0.41,904,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35512,0.41,904,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35513,0.4,905,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35514,0.35,905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35515,0.35,905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35516,0.43,905,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35517,0.43,905,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35518,0.43,905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35519,0.43,905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35520,0.43,905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35521,0.43,905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35522,0.43,905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35523,0.43,905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35524,0.43,905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35525,0.32,905,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35526,0.32,905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35527,0.3,905,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35528,0.38,905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35529,0.46,905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35530,0.32,905,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35531,0.32,905,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35532,0.36,905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35533,0.3,905,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35534,0.36,905,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35535,0.34,905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35536,0.41,906,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35537,0.38,906,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35538,0.38,906,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35539,0.34,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35540,0.33,906,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35541,0.33,906,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35542,0.46,906,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35543,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35544,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35545,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35546,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35547,0.35,906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35548,0.35,906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35549,0.35,906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35550,0.35,906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35551,0.35,906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35552,0.35,906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35553,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35554,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35555,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35556,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35557,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35558,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35559,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35560,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35561,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35562,0.35,906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35563,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35564,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35565,0.35,906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35566,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35567,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35568,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35569,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35570,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35571,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35572,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35573,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35574,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35575,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35576,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35577,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35578,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35579,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35580,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35581,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35582,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35583,0.35,906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35584,0.35,906,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35585,0.35,907,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35586,0.42,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35587,0.41,907,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35588,0.4,907,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35589,0.4,907,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35590,0.4,907,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35591,0.4,907,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35592,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35593,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35594,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35595,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35596,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35597,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35598,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35599,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35600,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35601,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35602,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35603,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35604,0.31,907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35605,0.31,907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35606,0.31,907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35607,0.31,907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35608,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35609,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35610,0.3,473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35611,0.3,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35612,0.3,473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35613,0.3,473,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35614,0.3,473,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35615,0.3,473,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35616,0.3,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35617,0.34,473,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35618,0.37,473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35619,0.3,473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35620,0.36,473,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35621,0.3,473,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35622,0.3,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35623,0.3,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35624,0.3,473,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35625,0.3,473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35626,0.3,473,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35627,0.3,473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35628,0.3,473,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35629,0.3,473,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35630,0.3,473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35631,0.3,473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35632,0.3,473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35633,0.29,474,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35634,0.35,474,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35635,0.26,474,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35636,0.36,475,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35637,0.24,475,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35638,0.3,475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35639,0.3,475,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35640,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35641,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35642,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35643,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35644,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35645,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35646,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35647,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35648,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35649,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35650,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35651,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35652,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35653,0.31,907,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35654,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35655,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35656,0.31,907,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35657,0.31,907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35658,0.31,907,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35659,0.31,907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35660,0.31,907,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35661,0.31,907,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35662,0.48,907,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35663,0.41,907,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35664,0.32,907,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35665,0.31,907,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35666,0.41,908,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35667,0.42,908,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35668,0.35,909,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35669,0.4,909,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35670,0.4,909,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35671,0.4,909,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35672,0.37,909,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35673,0.4,909,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35674,0.41,909,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35675,0.42,910,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35676,0.42,910,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35677,0.42,910,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35678,0.41,910,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35679,0.42,910,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35680,0.42,910,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35681,0.32,910,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35682,0.32,910,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35683,0.41,910,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35684,0.35,910,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35685,0.35,910,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35686,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35687,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35688,0.39,911,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35689,0.46,911,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35690,0.39,911,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35691,0.44,911,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35692,0.3,911,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35693,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35694,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35695,0.3,911,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35696,0.3,911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35697,0.3,911,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35698,0.3,911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35699,0.3,911,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35700,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35701,0.3,911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35702,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35703,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35704,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35705,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35706,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35707,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35708,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35709,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35710,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35711,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35712,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35713,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35714,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35715,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35716,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35717,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35718,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35719,0.3,911,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35720,0.3,911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
